Customer ID,fisrt_name,LastName ,Gender?,Date Of Birth,CITY,state ,job_title,Customer Segment,AnnualIncome,join_date
C03852,   sneha, kulkarni  ,Female,07-02-1963, kolkata,West Bengal,   Freelancer,Retail,unknown,2021/11/16
C04120, SnEHa ,  mEhTA,Male,12-08-1998,Chennai   ,Tamil Nadu, Retired   ,Retail,$nan,05-07-2024
C03515,ANIKA ,iyer  ,Female,10-09-2000, MUMBAI  ,Maharashtra,   Self Employed   ,Retail,784127.46,2023/03/21
C02331,   Aarav  ,  nair   ,Male,08-10-1998,bhopal,Madhya Pradesh,,Retail,416521.01,28-11-2023
C00521,sara, Patel ,Male,02-01-1983,   Nagpur  ,Maharashtra,,Premium,990306.22,2026-03-15
,   Rohan  ,Chopra ,Male,15-03-1982,   Ahmedabad  ,Gujarat,Freelancer  ,SME,,09-11-2021
, ISHAAN ,   GuPTa,Female,08-05-1963,Kolkata   ,West Bengal,  Business Owner  ,SME,809371.51,11-12-2021
C01052,mYra  ,   IYER  ,Male,14-06-1960,,Madhya Pradesh,Salaried,Retail,$323469.25,03/01/2025
C00729,Ishaan  ,   bansal   ,Female,11-12-1998,jaipur ,Rajasthan,Self Employed   ,SME,680339.74,06-03-2019
C00999,   poOJa, kapoor,Female,28-05-2003,   Ahmedabad ,Gujarat,,Wealth,1404986.55,2022/04/11
,   ANAYa,   gUPtA   ,Male,22-10-2003,  Surat ,Gujarat,  Student,Retail,322164.97,21-09-2022
C03182,diya  ,  jAIn  ,Male,26-02-1964,Indore,Madhya Pradesh,Business Owner,Retail,unknown,2019/01/24
C03016,Ishaan  ,  Gupta,Male,15-08-1972,  delhi,Delhi, Self Employed,Retail,unknown,03-08-2023
C03703,Rohan ,   NAIr   ,Male,12-04-1970,Nagpur  ,Maharashtra,   Business Owner,SME,,13/04/2023
,   PARI  ,   reDdY  ,Male,03-05-1976,Gurugram  ,Haryana, Freelancer   ,Retail,500637.64,18-03-2022
C00049, KABIR   ,VERMA,Male,24-01-1990,   BENGALURU  ,Karnataka,   Self Employed ,Retail,unknown,27-03-2020
C04415,  DIYA  ,   Iyer  ,Male,15-08-1963,   Chandigarh,Chandigarh,   Salaried  ,Premium,1862817.32,22-03-2018
C02350,  krishna ,  Kapoor,Female,21-08-1960,  Pune ,Maharashtra,,Retail,566633.0,06-09-2020
C03447,  rahul,  NAir   ,Male,17-12-1970,   AHMEDABAD,Gujarat,Freelancer  ,Premium,479537.3,20/05/2020
C04640, ayaan ,  SHARMA,Male,20-11-1962,NAN,Karnataka,,Premium,unknown,25-02-2023
C00103,   AaDhYA,  Bansal   ,Male,15-07-1973,NAN,Kerala,  Business Owner,SME,386648.18,15-10-2022
, pari ,Verma  ,Male,03-03-1962,  Jaipur   ,Rajasthan, Freelancer,Retail,unknown,17-01-2023
C00321,   SARA,  Chopra   ,Male,05-02-1991,Gurugram,Haryana,   Salaried,Premium,983525.45,27-12-2023
C03232,reyansh,  kapoor,Female,09-07-1991, Mysuru ,Karnataka,   Salaried,Premium,2218001.53,10-10-2022
C01914,  AaRaV  ,  sInGH,Female,08-11-1968,Delhi,Delhi,,Retail,unknown,18-05-2018
C04064,SNEHA  , AGaRwal   ,Male,08-09-1981, Hyderabad   ,Telangana,Student   ,Retail,491741.57,09/04/2021
C04720,REYaNSH  , Kapoor,Male,09-12-1991, Bhopal ,Madhya Pradesh, Self Employed  ,Premium,,29-03-2022
C02394,   Amit ,   agarwal   ,Female,15-04-1965,,Madhya Pradesh,  Self Employed ,Retail,$538663.06,10-10-2022
C01221, sneha   , patel   ,Male,16-08-1962,   Bhopal   ,Madhya Pradesh,  Student ,Retail,unknown,25-11-2024
C03252,Rahul   , mehta   ,Male,15-12-1967,Hyderabad ,Telangana,Salaried   ,Premium,541941.64,05-07-2022
C01901, poojA ,SInGH  ,Male,19-07-1963, PUNE ,Maharashtra, Business Owner  ,Corporate,474653.65,01-08-2020
C03667,Arjun, IYER ,Female,14-03-1960,,Telangana, Business Owner,Premium,554874.61,28-04-2022
C04846,  ANIKA  ,   Nair ,Male,20-02-1982,Mysuru,Karnataka, Self Employed   ,Retail,307611.11,16-08-2022
C03286,  aYaAn   , IYER ,Male,15-01-2000,MUMBAI ,Maharashtra,  Student   ,Premium,654729.32,15-09-2023
C04794,   Aarav, Reddy ,Female,01-06-1976,  HYDERABAD  ,Telangana,Freelancer   ,Retail,566438.1,12-02-2026
,   reYaNsh , NAIr,Female,20-04-1981,  NAGPUR ,Maharashtra,  Student  ,Retail,485811.75,19-02-2023
C00711, reYaNSH,   kulkarni   ,Male,06-07-1982,  CHANDIGARH  ,Chandigarh,Self Employed ,SME,352941.78,23-03-2018
C01506,   ReYANsh  ,  jain  ,Male,17-07-1996, Chandigarh   ,Chandigarh,Freelancer,Retail,214813.4,20-12-2023
C00755, NEHA  , nair   ,Female,02-10-1989,NAN,Rajasthan,  Retired   ,Corporate,$848216.07,19-12-2019
C01546,Amit   ,kapoor,Female,19-12-1973,,Haryana,Freelancer,SME,283131.37,09-04-2018
C02192, PARI  , KulkARNi,Female,05-04-1997,chennai  ,Tamil Nadu, Retired,Retail,180000.0,21-07-2021
C00832, DIya,verma   ,Female,08-09-2003, Gurugram,Haryana, Student   ,Retail,382797.24,02-04-2022
C00227,   Myra ,   Joshi,Female,05-09-2004,   nagpur ,Maharashtra,,Retail,$270671.92,05-05-2023
C02960,   rohan   ,  agarwal   ,Male,03-04-1969, bhopal   ,Madhya Pradesh,Retired   ,Retail,577626.87,23-03-2019
C00168,PoOja,  mishra ,Female,24-04-1996,  NAGPUR ,Maharashtra,Self Employed   ,Retail,425587.62,20-08-2025
C02280,prIya  ,   Chopra,Female,09-03-1973,   bengaluru ,Karnataka,   Retired   ,Retail,,04-05-2020
C01074, PAri ,CHOPRA   ,Male,06-11-2002,   Bhopal ,Madhya Pradesh,  Business Owner ,Retail,,12-11-2025
C00469,  Reyansh   ,   SINGH ,Male,10-07-1969, Nagpur   ,Maharashtra,   Self Employed  ,SME,435651.01,19-06-2021
C03483,  Diya   , REDDY  ,Female,14-02-1969,Lucknow ,Uttar Pradesh,Salaried   ,Retail,809997.83,03-03-2023
,AADHYA ,  kapoor ,Female,04-07-1979,   Kolkata  ,West Bengal,   Business Owner   ,Retail,318663.01,05-02-2022
C00723, AARAV ,Kulkarni ,Female,20-10-1987,   Jaipur,Rajasthan, Retired,Retail,$686391.9,28-02-2020
C03705,  RIYA   ,  AGARWAL   ,Male,04-07-1970,   Kolkata   ,West Bengal,   Student  ,Retail,301750.63,04-03-2026
C01110,   POOJA ,   MeHTa   ,Male,28-09-1995,  ahmedabad ,Gujarat,Student,Retail,unknown,29-12-2025
C01909,ayaan  ,  Mehta   ,Female,27-10-1961, Pune,Maharashtra,Salaried  ,SME,696141.71,01-02-2019
C00939,  reyansh  ,  KApoOr   ,Female,03-02-2004,  Noida ,Uttar Pradesh,   Business Owner,Wealth,$955294.44,12-12-2025
C00184,   KARAn,  JAIN ,Male,24-08-1969, indore   ,Madhya Pradesh,,Wealth,889626.93,18-08-2025
,Reyansh ,  KULKARNI ,Female,08-03-1999,  Mumbai ,Maharashtra,,Retail,638385.4,19-11-2019
C03233,  Nisha  ,  Bansal,Female,02-05-1988,  Ahmedabad ,Gujarat,   Retired ,Retail,1030215.12,12/07/2021
C03975,  Kabir,   mehta   ,Female,24-09-1997,   Kochi ,Kerala,,Wealth,3437621.22,30-01-2023
C00294,kRISHNA   ,   NAIR   ,Female,14-04-1973,  COIMBATORE ,Tamil Nadu,  Self Employed   ,Premium,1730022.39,2019-01-28
,SAI   ,   joshi   ,Male,13-12-1994,,Karnataka, Freelancer  ,Retail,301795.47,2023-12-21
C00637,  myra   ,   JOSHI ,Female,21-09-1961, Mumbai  ,Maharashtra, Freelancer,Premium,unknown,2019/11/23
C02487, arjun   , Malhotra   ,Female,26-11-1968, Lucknow   ,Uttar Pradesh,,Premium,678091.07,21-11-2025
C02033,Ayaan, Kulkarni,Male,11-12-1986,   Delhi  ,Delhi,   Student  ,Wealth,4060278.84,25-01-2018
C02365,neha, DESAI ,Female,17-01-2004,  Mysuru   ,Karnataka, Business Owner   ,Retail,320256.45,02-11-2021
C00416,Riya   , Nair ,Female,16-09-2003,   Coimbatore,Tamil Nadu,Freelancer,Corporate,921836.92,17-08-2019
C01334,   mYrA  ,   MISHRA ,Male,04-08-1977, CHANDIGARH ,Chandigarh,  Self Employed  ,Retail,672205.67,2020/06/21
C01178,   kiara, kapoor  ,Male,13-01-1977,,Tamil Nadu,Freelancer  ,SME,333711.95,03-10-2025
C00947,  Priya ,mehta  ,Male,24-05-1998, Chennai,Tamil Nadu,,Retail,688054.42,23-08-2025
C02853,  NEHA   ,jain   ,Male,14-04-1970,nan,Madhya Pradesh,  Student ,Retail,475565.99,23-04-2024
C01644,   Aditya   ,  KULKARNI ,Female,28-09-1965,CHENNAI ,Tamil Nadu, Business Owner ,Retail,383045.15,22-09-2023
C00602,  rohan ,Patel  ,Male,22-01-1971,KOLKATA   ,West Bengal,,Retail,227989.61,06-06-2022
C03535,  kARAN, Malhotra,Female,13-04-1967,  GURUGRAM,Haryana,Business Owner,Corporate,$862889.65,01/01/2022
C00151,ANIKA  ,   Singh  ,Male,12-01-1991,  Lucknow,Uttar Pradesh,Salaried ,Premium,424138.27,2021-06-20
C01609, karan  ,   Verma  ,Male,13-02-1963,Chennai,Tamil Nadu, Freelancer,Premium,925010.05,28-07-2025
C02942,  Sneha , Bansal ,Male,19-02-2000,Ahmedabad ,Gujarat,   Retired ,Corporate,396000.0,13-11-2025
C02997,   IRA,malhotra ,Female,27-01-1986,,Haryana,   Salaried ,Wealth,$unknown,24-05-2018
,  SAI  , reddy ,Male,01-09-2002,Mumbai,Maharashtra,   Freelancer   ,Retail,unknown,16-12-2019
C04902,   KABIR   ,  REdDY   ,Male,23-01-1982,   bengaluru  ,Karnataka,Retired,Premium,1045761.55,08-09-2022
C01677,Diya, Mehta ,Male,07-11-1973,Delhi ,Delhi,  Salaried  ,Premium,,28-05-2022
C01951,  Arjun   ,   jain,Female,25-02-1961,nan,Tamil Nadu,Salaried ,Retail,441663.59,03-08-2021
C04863,   POOjA,   JAIN   ,Male,19-07-1962,  COIMBATORE ,Tamil Nadu, Salaried  ,Retail,$632198.24,24-01-2020
C01421, nishA   , jOshI  ,Male,12-04-1973,Lucknow ,Uttar Pradesh,,Retail,1505383.48,27-08-2020
C03816,  krishna   ,   mehta,Female,06-01-1985,Surat ,Gujarat,   Retired  ,SME,510799.72,04-02-2026
C00653, KABIR, SINGH,Male,09-07-1965,Ahmedabad  ,Gujarat, Business Owner   ,Retail,194837.37,04-07-2023
C01627, SArA ,   GUPTA ,Female,20-12-1969,NAN,Madhya Pradesh,,Retail,482007.16,21-08-2025
C01966,  VIVaaN, kUmar  ,Male,24-07-1973, Indore   ,Madhya Pradesh,Freelancer,SME,587426.1,2019-08-27
C01076,  paRi,   kapoor   ,Female,06-09-1989,Gurugram ,Haryana,,Corporate,837648.72,24-06-2022
C04757,RIYA   ,   kumar ,Female,27-09-1975,   Chandigarh   ,Chandigarh,  Freelancer,Retail,1040050.89,30-07-2018
C03414,  nEHa  ,  kulkarni   ,Female,06-12-1973,   PUNE  ,Maharashtra,,Retail,,10-04-2022
,   ayaan,  reddy,Female,03-03-1988,   Delhi,Delhi, Salaried ,Retail,,16-02-2019
C00578,VIVAAN,SINGH ,Male,15-12-1996,,Delhi,,Retail,unknown,12-04-2018
C03874,anika  ,  Mehta   ,Male,02-10-1995,Jaipur   ,Rajasthan,Business Owner,SME,911632.83,02-09-2022
C04976, VIVAAN  ,desai,Male,13-01-1981, CHENNAI ,Tamil Nadu,   Business Owner  ,SME,501123.69,27/12/2018
C03588, Krishna   , SHARMA,Female,07-01-1980,Indore   ,Madhya Pradesh,  Student   ,Premium,984977.95,2018/11/04
C04577,amit,   Verma ,Male,05-05-1971,nan,Uttar Pradesh,  Retired ,Retail,205184.77,27-03-2025
C03144,Aarav, MEHTA ,Male,11-11-1988,  Pune  ,Maharashtra,Freelancer ,Retail,235864.47,2018/05/27
C01777,   SnEhA , JAIN ,Male,18-11-1983,nan,Gujarat,,Retail,829220.86,03-09-2023
C00871,  anaya , SINgh   ,Male,19-02-1964,  Indore,Madhya Pradesh,   Student  ,Retail,568119.74,12-15-2021
C03733,   SNEHA,GUPTA  ,Female,08-08-2001, Coimbatore,Tamil Nadu,  Freelancer  ,Premium,1209030.59,11-09-2019
C00833, amiT ,  Gupta   ,Female,11-02-1983,Gurugram ,Haryana,  Business Owner   ,SME,371081.69,02-06-2023
C01116,Myra , JaIn  ,Male,07-08-1975,,Delhi,,Retail,$262072.39,03-11-2021
C02157, riYA ,   chopra  ,Male,20-08-1980, Bengaluru,Karnataka,  Student   ,Retail,499458.8,02-03-2024
C02770,  diya ,Mehta,Female,25-03-1967,   Noida  ,Uttar Pradesh,   Freelancer  ,Corporate,587148.5,09-09-2025
C03468,   VIHAAN  , aGArWAL  ,Female,12-03-1985,mumbai ,Maharashtra,  Business Owner   ,Retail,unknown,31-10-2021
C00514, rohan , NAIR   ,Female,22-04-1972, Jaipur   ,Rajasthan,,SME,,11-11-2021
C02706,reyansh ,  Agarwal ,Female,03-02-2003,   Hyderabad ,Telangana,Self Employed ,Retail,987989.41,25-12-2021
C00267,VIVAAN ,  Singh,Female,07-02-1979,   ahmedabad  ,Gujarat, Salaried,Retail,272026.45,2018/06/29
C04153, Sai   ,MEHTA,Female,13-02-1983,Nagpur,Maharashtra,   Freelancer  ,Premium,692986.73,04-05-2018
C00385, SARA, JaIn   ,Male,19-10-1985,   Bhopal   ,Madhya Pradesh,   Self Employed ,Premium,403602.32,10-08-2022
C01611,   NEHA   ,gupta ,Male,03-10-1980,  DELHI   ,Delhi,  Business Owner ,Retail,280877.42,2023/08/24
C02569,   Kabir,   MEhtA ,Male,09-07-1960,Pune   ,Maharashtra,  Freelancer,Retail,742485.67,20-04-2023
C04364,Karan  , deSAi ,Female,14-11-1991, BENGALURU,Karnataka,  Retired,Retail,549037.33,11-02-2025
C03875,  vivaan ,KUMAR ,Male,23-07-1994, COIMBATORE,Tamil Nadu,,Retail,572533.77,15-10-2018
C00891,adItYA   ,  PATEL ,Male,10-03-1980,Jaipur  ,Rajasthan,   Freelancer ,Retail,319379.83,03-03-2023
,  Aditya, bansal  ,Male,25-02-1962,Kolkata   ,West Bengal,,Retail,362335.33,13-04-2023
C02874,Reyansh   , jain  ,Male,12-12-1980, Lucknow,Uttar Pradesh,  Freelancer,Corporate,1547069.57,31-12-2023
C03212,  ROHAN,   REDDY   ,Male,04-12-1988, delhi,Delhi,  Self Employed   ,Retail,unknown,23-05-2020
C00196, KIARA  ,  bansal,Male,02-08-1995,surat,Gujarat,   Business Owner ,Wealth,1971778.35,2022/03/22
,   Riya   ,  reddy ,Female,22-01-1973,nan,Gujarat,  Student  ,Premium,unknown,12-09-2020
C01678,   reyansh,  KUmaR,Female,25-07-1989,  Indore,Madhya Pradesh,   Salaried   ,SME,382718.22,26-10-2018
C02218,  amit ,sharma ,Male,26-08-1961,LUCKNOW   ,Uttar Pradesh,,Retail,,06-01-2024
C01272,   DiYA,  Singh,Female,01-06-1968, nagpur   ,Maharashtra,  Freelancer  ,Retail,960773.57,17-03-2022
C03677, Rohan   ,  GUPTA ,Male,08-09-2003, Kochi   ,Kerala, Salaried ,Retail,unknown,19-06-2022
,   SaI,   KAPOOR  ,Male,20-03-1975,NAN,Gujarat,Student   ,Corporate,622940.43,2025-11-01
C03882,   kiara,  CHOPRA ,Male,01-05-1985,,Telangana,,Corporate,730037.92,23-09-2024
C02131,AADHYA ,  Joshi,Male,22-07-1992, Coimbatore,Tamil Nadu,  Salaried   ,Retail,unknown,18-12-2024
C02831, SAI,Kapoor   ,Male,10-12-1970, bengaluru ,Karnataka,  Student ,SME,287330.44,14/08/2020
C03901,   aditya  ,dEsAI ,Female,19-06-1991,Kochi,Kerala,,SME,415641.59,09-12-2023
C00716,  anaya ,BAnSAl,Female,21-07-1960,Jaipur   ,Rajasthan,  Business Owner   ,Premium,2097887.49,14-05-2019
C00495,   Reyansh ,   KAPOOR ,Female,19-05-1993,  pune  ,Maharashtra, Business Owner,Premium,547274.48,29-09-2018
C03250,  NIsha ,KUMAR,Male,08-12-1973,,Delhi,,Premium,1192916.99,25/04/2024
C04418,ANAYA,   singh  ,Female,16-02-1980, Gurugram  ,Haryana,Business Owner,Retail,538771.14,30-09-2019
C04876,aYaAn,   AGARWAL  ,Male,17-01-1977,   Gurugram  ,Haryana,,Corporate,1172888.05,01-07-2023
C03088,   MYrA   ,sharma ,Female,15-08-1974,Hyderabad ,Telangana, Student   ,Retail,515638.17,09-09-2018
C03720,  PARI,  Iyer ,Female,28-10-1994,,Madhya Pradesh,  Freelancer  ,Premium,1056110.44,20-03-2022
C03773,  amit,   PATEL  ,Male,09-03-1998,  BHOPAL ,Madhya Pradesh,,Premium,472362.7,24-12-2022
,  Anaya ,JAIN   ,Female,24-12-1990,   Chandigarh   ,Chandigarh,Business Owner ,Retail,$287561.41,2019/12/11
C00943,   DIYA,GUPTA ,Male,17-07-1969,,Uttar Pradesh,  Freelancer  ,Retail,334100.32,04-16-2022
C00761,  aArAv  ,mIshrA,Male,16-03-1988,NAN,Uttar Pradesh, Self Employed  ,SME,913496.46,19-04-2021
C02987,pari   ,Joshi  ,Female,15-07-1991,NAN,Haryana,  Retired  ,Retail,,08-10-2022
C04060,   RIYA   , IyER,Male,26-03-1974,   Indore  ,Madhya Pradesh,  Freelancer   ,Retail,318839.84,10-09-2020
C04250,  REYANSH ,  Iyer ,Male,20-12-1970,   Surat,Gujarat,Self Employed ,Premium,576550.01,10-01-2026
C03228,   Sara,dEsaI,Female,01-04-1967,Hyderabad ,Telangana,   Business Owner   ,Retail,,27-10-2021
C02232,  SNEHA   ,  PATEL   ,Female,22-10-1966,  Delhi,Delhi,  Salaried ,Retail,1117513.16,04-05-2019
C01488, Aarav ,  joshi   ,Male,13-06-1972,   Gurugram,Haryana,  Freelancer ,Retail,463140.87,21-02-2019
C03817, sNEha   ,   VERMA ,Female,03-08-1977, Pune,Maharashtra,Business Owner,Retail,638980.11,04-08-2018
C04152,KABIR  ,JAIN,Female,15-08-1980,   GURUGRAM,Haryana,  Self Employed ,SME,770925.04,19/08/2025
C03605,   diya,   desai  ,Male,11-06-2002,  surat ,Gujarat,  Freelancer  ,Premium,unknown,2024-02-18
,  RIYA , Sharma   ,Female,07-06-1960, lucknow  ,Uttar Pradesh,  Freelancer   ,Corporate,1484729.18,04-12-2023
C02493, kiara , SINgh  ,Male,04-01-1973,Hyderabad,Telangana,Retired   ,SME,252000.0,08-04-2024
C03581,AaDhYa   , KumAR   ,Female,04-01-1961, Mysuru   ,Karnataka, Salaried   ,Corporate,1440514.75,11-08-2021
C03341,sAi,Mishra,Male,12-04-1990,,Kerala,,Premium,757233.58,18-01-2025
C00907,  kiARa,   CHOPRA ,Female,14-08-1971,Mysuru,Karnataka, Freelancer,Retail,469509.65,09-21-2025
C00615, SneHa , jain ,Male,11-01-1997, Indore  ,Madhya Pradesh,Freelancer ,Retail,347270.64,2025-07-28
C01547, vivaan   ,  mIshrA  ,Male,16-04-1979,   Bengaluru,Karnataka,Salaried   ,Retail,900175.06,19-06-2024
C02840, AADHYA   ,JAIN,Male,05-08-1966,  noida,Uttar Pradesh, Business Owner,Retail,275545.7,24-12-2025
C00862,ArjUn , PAtEL   ,Female,06-03-1979,Mumbai   ,Maharashtra, Self Employed   ,SME,,07/02/2023
C01856,AAdhYA   ,AGARWAL ,Male,14-04-1977,mysuru  ,Karnataka,   Salaried   ,Retail,926909.81,17-01-2020
C04864, Ayaan, AGARWAL ,Female,07-08-1968,Pune   ,Maharashtra,,Retail,unknown,06/06/2024
C00235, diya  , SHARMA  ,Female,06-03-1978,  Indore  ,Madhya Pradesh, Self Employed   ,Retail,$421320.22,10-03-2020
C02092,   Arjun ,  sharma  ,Female,04-10-1962,   Nagpur   ,Maharashtra,   Business Owner ,Wealth,$1546928.16,10-10-2019
,   SArA  ,  Kumar,Male,22-04-1973,AHMEDABAD ,Gujarat,   Self Employed,Retail,742714.25,23-03-2024
C02830,   raHUL, desai ,Male,25-12-1992,   Mumbai,Maharashtra,Self Employed ,Retail,,11-02-2026
C04476,   priya  ,Desai,Male,09-12-1991,Delhi  ,Delhi,,Retail,322993.34,15-12-2019
C00858,krIshNA   ,KUMAR   ,Female,11-05-1999,   SURAT ,Gujarat,,Wealth,800259.6,11-01-2024
C03782,  Anaya  ,  Kapoor,Male,17-01-1991, Nagpur   ,Maharashtra,Salaried   ,Corporate,575126.35,17-01-2025
C00935,   sNEHA , VERMa ,Male,01-09-1983, Noida  ,Uttar Pradesh,  Salaried,SME,990052.52,2021/05/31
C02758,  aDiTYa  ,   kUmAR  ,Male,26-07-1996,Gurugram ,Haryana,Student,Premium,680261.9,2018/06/22
C00128,   RIYA,kumar  ,Female,13-10-1968,  CHANDIGARH,Chandigarh, Salaried   ,Retail,,10-08-2022
C02970,   Aditya   , mishra,Female,23-06-1979,AHMEDABAD  ,Gujarat,  Salaried  ,Retail,337244.46,2019-05-17
C03017,   Aarav   ,Jain,Male,01-08-1992,  Surat   ,Gujarat,,Retail,1008471.55,16-01-2025
C00788,  Sai  , JOSHI ,Male,05-12-1971,  Kolkata  ,West Bengal,  Freelancer,Retail,unknown,19-01-2020
C02496, ROHAN  ,KULKARNI ,Male,01-07-1995,,Uttar Pradesh,Retired   ,SME,594290.9,11-25-2024
C03787,   SaI  ,Sharma,Female,14-11-1984,   Indore ,Madhya Pradesh,,Retail,1200282.35,04-05-2024
C04022,SAI  ,   IYER   ,Male,13-08-1986,Hyderabad,Telangana,Retired   ,Retail,479518.46,07-12-2020
C04285, AdITYa   ,   chopra,Male,18-01-1971,,Maharashtra, Salaried   ,Retail,291489.87,04-12-2018
C04695, ishaan ,  bansal  ,Female,22-04-1991,   Mysuru  ,Karnataka,   Salaried,Premium,370191.06,17-08-2023
C03871,  amit ,  pAtel,Female,13-05-2003,   KOCHI ,Kerala,,Retail,891352.9,04-07-2019
C00876, Kiara,DESAI  ,Male,23-12-1967, Delhi,Delhi,  Freelancer,Retail,912295.01,2019-03-11
C00066,   Karan   ,   joshi,Female,09-04-2003,  bengaluru  ,Karnataka,Salaried  ,Corporate,1378794.23,02-09-2024
C00868, Sai,bansAL  ,Female,11-10-1964,   Kolkata ,West Bengal,   Retired ,Retail,,13-01-2020
C00878,   neha   , nair,Female,25-03-1986,Nagpur  ,Maharashtra,   Student ,Retail,1101649.62,07-02-2026
C02759, KRISHNA, KUMAR ,Female,05-03-1995,  Pune,Maharashtra,Salaried   ,Retail,573085.27,2021-07-16
C00478,aditYA,  Agarwal  ,Male,15-05-1979, AHMEDABAD,Gujarat,   Self Employed ,Retail,401473.44,2024/07/25
C01577,   rohan  ,   sINGH,Male,26-08-1999,   mysuru ,Karnataka, Self Employed  ,Retail,253960.25,2023-03-29
C04438,   MYRA ,KUMAR,Female,14-06-1973,   Mumbai  ,Maharashtra,Student ,Corporate,1467964.12,27-06-2025
C00096, Priya ,   Kulkarni  ,Male,02-06-2001, Kochi ,Kerala,Freelancer,Retail,316979.69,18-05-2020
C03544,POOJA,  KULKARNI ,Male,04-01-1966,,Madhya Pradesh,,Retail,549380.58,06-04-2024
C01159,KaBIR   ,  deSAi  ,Female,26-02-1983,   Gurugram   ,Haryana,  Retired,Retail,440945.29,08-08-2021
C02692,KABIR   ,   MEHtA   ,Female,16-02-1993,   Hyderabad  ,Telangana,Business Owner,Premium,1745390.63,22-07-2021
C03566,Pari, vErma ,Female,27-07-1993, Mysuru  ,Karnataka,   Student  ,Premium,699464.36,03-05-2025
C02382,   Ira ,MehtA ,Female,01-03-1960,,Maharashtra,,Retail,755785.44,15-11-2024
C02963,   ISHAAN,Nair  ,Male,18-09-1992,Chennai ,Tamil Nadu, Self Employed   ,Retail,633638.26,03-03-2025
C00057, NEHA,JAIN  ,Female,17-01-1995,Hyderabad  ,Telangana,   Student ,SME,592382.48,12-03-2018
C02157, riYA ,   chopra  ,Male,20-08-1980, Bengaluru,Karnataka,  Student   ,Retail,499458.8,02-03-2024
C02799,   AMIT, jaiN ,Male,10-11-1988,  delhi,Delhi,   Retired ,Retail,1250996.92,08-23-2022
C02566,   PArI,  naIR   ,Male,12-01-1972,Mumbai,Maharashtra, Self Employed   ,Retail,421626.24,04-11-2020
C03834,   SARA ,  MALHOTRA  ,Male,06-06-1967,   Delhi  ,Delhi,Self Employed  ,Retail,273955.04,28-09-2022
C01521,KIARA   ,   KULKARNI   ,Female,02-07-1987,Kochi ,Kerala, Business Owner   ,Wealth,3028051.26,08-05-2021
C00148, RIYA  ,  nAIR,Female,13-09-1991,   Gurugram   ,Haryana,   Self Employed,SME,791419.8,18-05-2019
,  sneha, DESAI,Male,11-06-1983,   Bengaluru   ,Karnataka,,Retail,335703.51,04/10/2022
C03202,iShAAN,   Bansal,Female,19-05-1978,   Hyderabad  ,Telangana,   Salaried   ,Retail,639192.09,07-19-2018
C01476,  Rohan   , MISHrA,Female,07-12-1971, Jaipur ,Rajasthan,Freelancer,Retail,,26-09-2020
C00089,   Karan  , Jain   ,Female,17-06-1994,DELHI   ,Delhi, Freelancer,Retail,342182.23,2021-10-19
C03827,  Priya  , sharma,Female,24-07-1964,  Hyderabad  ,Telangana, Student ,Premium,801592.25,25-05-2025
C01997,  AADHYa   ,jain ,Male,13-03-1990, SURAT,Gujarat,  Freelancer,Corporate,,22-07-2024
,   Pari,   MEhta  ,Female,23-08-1961,  Delhi ,Delhi,   Student   ,Retail,829171.17,09-05-2022
C00395,ayaan,   desai,Male,16-03-1965,MUMBAI  ,Maharashtra,  Retired ,SME,unknown,2018/06/04
,  arjun   ,   NAIR   ,Male,08-08-1967,   KOLKATA   ,West Bengal,   Salaried  ,Premium,unknown,11/10/2021
C01297,pari ,Sharma,Female,04-07-1965,Ahmedabad   ,Gujarat,Retired   ,Wealth,1447023.81,2025/06/15
C01381,   Sara ,Bansal ,Female,01-06-1978, Pune  ,Maharashtra,,Retail,786894.96,31/05/2024
C03766,  arjun ,Iyer,Female,19-09-1978, Mumbai  ,Maharashtra,  Student  ,Premium,1397158.78,05/09/2018
C01404, diYA   ,   singh   ,Female,20-04-1987,Pune,Maharashtra,  Retired  ,Premium,430763.58,13-08-2022
C04827,Aditya   ,pATEl  ,Female,12-09-1987,,Madhya Pradesh,Self Employed   ,SME,952145.33,02-10-2018
C02433,  nisha ,  Mishra   ,Female,04-06-1990,   noida   ,Uttar Pradesh,   Freelancer ,SME,889804.43,06-02-2018
C02726,   diya , Mishra  ,Male,11-12-1983,  Lucknow,Uttar Pradesh,   Salaried,Wealth,unknown,28-08-2021
C03254,  ANAyA ,   Iyer   ,Male,18-01-1985,,Madhya Pradesh,   Salaried   ,Retail,$nan,05-07-2023
C02319, neha,Desai,Male,06-03-1983,   CHANDIGARH  ,Chandigarh, Student,SME,1298279.56,31-12-2024
C00798,SaRa  ,   gupta  ,Male,13-06-1970,Mumbai   ,Maharashtra,   Retired,Corporate,682187.97,08-02-2025
C03622,   NISHA  ,   PATEL  ,Male,17-04-1969,   Bengaluru   ,Karnataka,,Retail,413678.15,24-04-2024
C04708,   SaRA  ,   Mehta  ,Male,13-04-1962,   jaipur ,Rajasthan,,Premium,unknown,17-04-2020
C02890,   ARJUN   , Singh  ,Male,19-08-1991,Hyderabad  ,Telangana,,Retail,286743.51,27/11/2022
C04628,  RAHUL , iyer,Female,27-05-1986,NAN,Karnataka,Freelancer   ,Wealth,1066325.01,01-06-2021
C02836, amit   , KUMAR  ,Male,27-05-1975,  Indore,Madhya Pradesh,   Freelancer   ,Retail,595856.18,08-12-2025
